sex,age,yrsexp,salary,regions
1,47,29.0,40469.0,Mountain
1,45,22.0,29000.0,Mountain
1,53,34.0,45000.0,Eastern
1,34,15.0,16000.0,Central
1,52,34.0,23000.0,Pacific
1,38,20.0,29000.0,Central
1,32,12.0,14000.0,Central
1,34,15.0,29200.0,Central
1,37,16.0,28000.0,Central
1,45,26.0,11000.0,Central
1,32,14.0,11000.0,Central
1,37,19.0,20553.0,Mountain
1,35,17.0,16000.0,Mountain
1,32,10.0,13923.0,Central
1,37,19.0,19500.0,Eastern
1,56,37.0,33000.0,Mountain
1,34,16.0,23071.0,Pacific
1,37,19.0,36000.0,Central
1,36,18.0,30000.0,Mountain
1,55,29.0,44000.0,Central
1,32,10.0,46000.0,Central
1,42,22.0,41000.0,Central
1,56,32.0,40000.0,Eastern
1,40,22.0,43000.0,Pacific
1,58,34.0,25900.0,Mountain
1,31,11.0,24000.0,Eastern
1,31,11.0,24000.0,Central
1,32,11.0,26000.0,Central
1,57,39.0,17000.0,Central
1,27,7.0,15000.0,Mountain
1,26,6.0,20000.0,Eastern
1,26,7.0,31000.0,Central
1,47,22.0,35000.0,Mountain
1,39,20.0,19000.0,Central
1,34,12.0,38000.0,Mountain
1,40,21.0,43000.0,Mountain
1,57,36.0,30993.0,Central
1,54,29.0,49000.0,Central
1,31,13.0,31000.0,Central
1,31,12.0,34000.0,Pacific
1,26,8.0,29120.0,Central
1,35,13.0,22000.0,Mountain
1,27,7.0,24181.0,Central
1,44,3.0,13000.0,Mountain
1,27,9.0,22000.0,Mountain
1,33,13.0,25000.0,Central
1,40,22.0,13066.0,Central
1,31,13.0,30800.0,Pacific
1,42,24.0,25000.0,Eastern
1,41,16.0,22880.0,Central
1,58,39.0,27980.0,Central
1,30,6.0,17000.0,Mountain
1,29,11.0,28000.0,Central
1,59,41.0,19000.0,Central
1,33,15.0,11300.0,Central
1,30,7.0,34610.0,Pacific
1,58,33.0,47000.0,Central
1,44,26.0,12000.0,Central
1,48,30.0,39512.0,Central
1,27,9.0,42000.0,Mountain
1,40,21.0,32000.0,Central
1,60,42.0,14825.0,Central
1,30,8.0,39500.0,Mountain
1,47,29.0,28000.0,Central
1,50,32.0,36000.0,Central
1,42,15.0,19000.0,Eastern
1,49,26.0,38000.0,Eastern
1,38,20.0,24651.0,Mountain
1,63,45.0,17900.0,Mountain
1,58,35.0,40000.0,Mountain
1,57,34.0,42000.0,Mountain
1,32,13.0,15200.0,Eastern
1,39,20.0,35926.0,Mountain
1,32,14.0,34200.0,Central
1,43,23.0,22000.0,Central
1,39,21.0,12000.0,Central
1,45,27.0,29000.0,Mountain
1,33,12.0,11000.0,Mountain
1,34,15.0,23600.0,Pacific
1,48,27.0,19421.0,Central
1,25,6.0,47000.0,Central
1,45,24.0,35000.0,Central
1,45,21.0,46600.0,Central
1,36,16.0,13000.0,Central
1,56,28.0,34000.0,Central
1,55,37.0,21934.0,Central
1,27,5.0,24600.0,Mountain
1,26,8.0,27500.0,Eastern
1,34,15.0,41000.0,Pacific
1,27,8.0,10015.0,Central
1,42,18.0,40000.0,Pacific
1,53,30.0,30000.0,Eastern
1,31,13.0,23000.0,Eastern
1,31,8.0,35000.0,Mountain
1,33,10.0,23000.0,Central
1,30,6.0,23500.0,Mountain
1,50,32.0,25000.0,Eastern
1,58,40.0,28000.0,Central
1,29,11.0,15000.0,Central
1,25,4.0,29000.0,Pacific
1,26,8.0,13300.0,Central
1,33,11.0,28000.0,Mountain
1,49,27.0,30000.0,Pacific
1,25,7.0,11300.0,Central
1,49,25.0,43150.0,Pacific
1,43,20.0,19000.0,Eastern
1,30,9.0,18441.0,Central
1,46,28.0,42000.0,Eastern
1,29,11.0,32000.0,Central
1,25,2.0,38000.0,Central
1,51,16.0,28100.0,Mountain
1,60,41.0,48000.0,Central
1,33,14.0,14400.0,Central
1,28,8.0,12000.0,Mountain
1,50,26.0,24300.0,Pacific
1,48,23.0,49000.0,Mountain
1,25,7.0,18500.0,Pacific
1,63,40.0,30300.0,Mountain
1,30,9.0,34000.0,Mountain
1,34,15.0,27000.0,Eastern
1,32,11.0,39000.0,Mountain
1,27,9.0,15200.0,Central
1,62,43.0,39000.0,Pacific
1,39,16.0,31026.0,Mountain
1,48,25.0,18500.0,Mountain
1,33,13.0,12445.0,Mountain
1,25,7.0,23000.0,Mountain
1,57,32.0,20000.0,Central
1,30,9.0,33000.0,Mountain
1,32,8.0,12000.0,Mountain
1,27,7.0,33000.0,Pacific
1,46,25.0,30000.0,Eastern
1,42,22.0,17000.0,Mountain
1,33,13.0,36000.0,Mountain
1,34,16.0,35000.0,Mountain
1,27,8.0,35000.0,Mountain
1,25,7.0,13292.0,Pacific
1,28,10.0,27000.0,Eastern
1,48,23.0,18800.0,Central
1,47,29.0,10800.0,Central
1,35,15.0,16750.0,Eastern
1,31,11.0,10500.0,Pacific
1,37,18.0,24761.0,Pacific
1,27,8.0,22500.0,Pacific
1,39,21.0,23500.0,Central
1,33,10.0,20663.0,Central
1,32,14.0,13200.0,Central
1,39,21.0,14000.0,Mountain
1,27,9.0,39000.0,Central
1,53,35.0,47700.0,Mountain
1,59,41.0,23000.0,Central
1,50,30.0,44000.0,Mountain
1,51,31.0,14000.0,Mountain
1,54,27.0,32000.0,Central
1,25,7.0,21000.0,Eastern
1,33,14.0,20000.0,Eastern
1,50,32.0,30000.0,Mountain
1,25,5.0,15000.0,Eastern
1,27,9.0,42300.0,Pacific
1,29,7.0,17000.0,Eastern
1,34,13.0,12000.0,Pacific
1,48,30.0,42000.0,Pacific
1,48,27.0,20000.0,Eastern
1,33,14.0,45500.0,Central
1,57,33.0,40000.0,Central
1,33,15.0,25500.0,Eastern
1,28,8.0,26000.0,Mountain
1,29,11.0,30000.0,Mountain
1,56,35.0,45527.0,Eastern
1,51,26.0,26500.0,Central
1,41,22.0,42000.0,Pacific
1,39,21.0,18000.0,Central
1,31,13.0,14000.0,Pacific
1,49,29.0,20000.0,Central
1,56,30.0,11700.0,Pacific
1,35,15.0,24000.0,Mountain
1,27,8.0,39000.0,Eastern
1,35,12.0,43000.0,Central
1,35,17.0,47122.0,Eastern
1,25,5.0,23000.0,Mountain
1,34,14.0,20037.0,Pacific
1,29,10.0,30518.0,Central
1,44,21.0,35000.0,Mountain
1,34,16.0,29120.0,Central
1,30,8.0,16600.0,Central
1,26,8.0,15950.0,Eastern
1,35,14.0,23700.0,Eastern
1,43,23.0,38605.0,Pacific
1,50,31.0,31000.0,Central
1,30,11.0,17317.0,Mountain
1,51,33.0,19240.0,Central
1,47,21.0,41574.0,Mountain
1,35,17.0,35000.0,Central
1,49,31.0,24000.0,Eastern
1,60,42.0,39000.0,Eastern
1,28,8.0,33500.0,Eastern
1,38,20.0,27500.0,Mountain
1,59,41.0,29000.0,Eastern
1,50,31.0,22200.0,Mountain
1,41,21.0,34000.0,Eastern
1,55,36.0,23000.0,Pacific
1,28,10.0,37150.0,Eastern
1,35,17.0,20000.0,Pacific
1,50,29.0,35000.0,Eastern
1,51,27.0,25000.0,Central
1,46,13.0,25000.0,Central
1,44,25.0,18200.0,Eastern
1,53,28.0,26000.0,Mountain
1,35,15.0,11000.0,Mountain
1,54,30.0,31793.0,Pacific
1,50,31.0,24357.0,Central
1,49,30.0,36800.0,Eastern
1,54,31.0,46000.0,Mountain
1,28,8.0,26500.0,Mountain
1,60,42.0,24118.0,Pacific
1,46,26.0,22000.0,Central
1,34,9.0,47000.0,Central
1,25,6.0,29500.0,Eastern
1,25,7.0,37000.0,Pacific
1,55,8.0,18000.0,Pacific
1,48,29.0,14000.0,Mountain
1,30,9.0,32000.0,Central
1,46,28.0,14200.0,Mountain
1,56,32.0,18000.0,Central
1,27,9.0,15000.0,Mountain
1,47,28.0,22000.0,Central
1,35,14.0,35906.0,Central
1,59,41.0,12690.0,Central
1,30,12.0,49500.0,Pacific
1,32,14.0,10600.0,Central
1,39,21.0,13000.0,Central
1,25,7.0,15000.0,Central
1,25,6.0,21700.0,Mountain
1,41,22.0,12000.0,Mountain
1,56,35.0,26000.0,Mountain
1,48,30.0,26000.0,Mountain
1,29,10.0,35000.0,Mountain
1,38,14.0,45000.0,Central
1,36,18.0,12500.0,Central
1,35,17.0,22000.0,Central
1,31,13.0,40000.0,Eastern
1,53,35.0,49000.0,Central
1,40,19.0,40000.0,Central
1,46,21.0,17000.0,Mountain
1,36,12.0,30700.0,Mountain
1,46,21.0,26000.0,Central
1,28,10.0,20000.0,Central
1,27,8.0,14400.0,Central
1,53,28.0,49000.0,Central
1,26,8.0,24000.0,Central
1,25,7.0,15000.0,Central
1,51,31.0,35000.0,Central
1,60,42.0,39600.0,Mountain
1,29,11.0,17000.0,Mountain
1,31,9.0,41200.0,Central
1,28,10.0,34000.0,Central
1,47,27.0,45000.0,Pacific
1,30,12.0,26000.0,Eastern
1,39,21.0,34000.0,Central
1,55,37.0,25000.0,Central
1,56,38.0,17000.0,Central
1,32,10.0,48000.0,Mountain
1,28,8.0,42000.0,Central
1,34,16.0,25000.0,Mountain
1,29,11.0,18850.0,Central
1,27,6.0,27000.0,Central
1,31,13.0,44000.0,Mountain
1,52,33.0,13000.0,Central
1,31,8.0,38000.0,Central
1,29,11.0,30000.0,Mountain
1,38,20.0,18500.0,Mountain
1,30,10.0,34960.0,Mountain
1,25,6.0,17747.0,Pacific
1,26,8.0,24295.0,Pacific
1,59,41.0,15000.0,Pacific
1,36,18.0,33802.0,Eastern
1,29,9.0,25500.0,Central
1,40,8.0,20000.0,Eastern
1,39,15.0,28000.0,Central
1,31,13.0,12600.0,Mountain
1,29,8.0,28000.0,Pacific
1,36,18.0,25000.0,Central
1,37,16.0,27200.0,Central
1,31,13.0,12000.0,Central
1,28,9.0,28450.0,Pacific
1,33,15.0,22000.0,Mountain
1,45,21.0,40409.0,Central
1,51,27.0,40000.0,Central
1,25,5.0,23000.0,Mountain
1,41,23.0,36000.0,Eastern
1,46,25.0,15800.0,Pacific
1,26,8.0,31475.0,Pacific
1,30,12.0,39000.0,Central
1,39,19.0,20000.0,Central
1,28,10.0,19000.0,Eastern
1,31,10.0,33100.0,Pacific
1,53,35.0,23485.0,Central
1,55,33.0,35500.0,Eastern
1,36,13.0,35000.0,Central
1,27,6.0,48000.0,Central
1,29,7.0,45000.0,Central
1,44,21.0,13000.0,Central
1,33,15.0,24320.0,Central
1,34,13.0,30308.0,Central
1,32,14.0,32552.0,Eastern
1,30,8.0,30000.0,Mountain
1,29,10.0,27750.0,Central
1,43,25.0,33250.0,Mountain
1,34,16.0,28000.0,Eastern
1,28,9.0,20000.0,Eastern
1,30,8.0,32500.0,Eastern
1,40,22.0,14137.0,Central
1,35,10.0,40000.0,Central
1,42,24.0,30000.0,Central
1,26,5.0,32000.0,Central
1,32,12.0,24000.0,Pacific
1,39,21.0,11759.0,Mountain
1,35,17.0,35000.0,Central
1,26,8.0,25000.0,Mountain
1,54,35.0,42280.0,Central
1,30,8.0,25000.0,Eastern
1,39,20.0,27918.0,Mountain
1,38,19.0,25600.0,Mountain
1,27,9.0,23000.0,Pacific
1,53,30.0,43000.0,Central
1,48,29.0,43000.0,Eastern
1,41,10.0,10680.0,Mountain
1,35,17.0,18070.0,Eastern
1,25,7.0,21000.0,Central
1,39,15.0,48000.0,Mountain
1,57,33.0,35200.0,Eastern
1,35,16.0,41000.0,Central
1,49,30.0,10800.0,Central
1,28,8.0,24960.0,Central
1,37,17.0,36000.0,Eastern
1,45,27.0,19707.0,Central
1,29,10.0,40000.0,Mountain
1,32,9.0,25000.0,Central
1,47,23.0,32000.0,Central
1,49,1.0,18000.0,Central
1,25,5.0,28000.0,Central
1,38,14.0,41600.0,Central
1,36,18.0,28050.0,Eastern
1,30,12.0,14000.0,Central
1,26,6.0,23000.0,Eastern
1,46,22.0,35700.0,Central
1,30,6.0,26000.0,Mountain
1,25,7.0,35850.0,Eastern
1,37,17.0,26000.0,Central
1,28,10.0,37500.0,Pacific
1,32,14.0,35000.0,Central
1,45,9.0,34000.0,Mountain
1,27,3.0,30000.0,Mountain
1,50,26.0,41000.0,Mountain
1,31,13.0,42600.0,Pacific
1,35,17.0,22200.0,Central
1,43,25.0,30200.0,Central
1,41,22.0,30000.0,Eastern
1,43,23.0,42500.0,Pacific
1,27,9.0,45800.0,Pacific
1,30,10.0,45000.0,Mountain
1,48,28.0,27000.0,Mountain
1,60,42.0,20000.0,Mountain
1,51,32.0,45000.0,Central
1,60,37.0,30103.0,Central
1,57,38.0,28000.0,Eastern
1,37,18.0,35000.0,Central
1,26,7.0,18000.0,Central
1,60,35.0,40000.0,Central
1,39,21.0,40000.0,Central
1,36,18.0,33000.0,Pacific
1,34,15.0,47000.0,Pacific
1,47,28.0,31900.0,Eastern
1,25,7.0,16000.0,Eastern
1,38,20.0,27740.0,Pacific
1,50,32.0,23000.0,Mountain
1,55,33.0,26000.0,Central
1,29,10.0,33000.0,Mountain
1,36,18.0,13000.0,Eastern
1,26,6.0,28000.0,Central
1,28,10.0,13000.0,Central
1,39,20.0,25000.0,Central
1,45,25.0,48000.0,Central
1,37,15.0,15000.0,Central
1,48,24.0,47000.0,Mountain
1,30,12.0,17000.0,Central
1,57,39.0,17000.0,Central
1,29,11.0,17000.0,Central
1,30,12.0,20000.0,Central
1,50,32.0,47219.0,Mountain
1,44,21.0,34000.0,Pacific
1,31,13.0,28000.0,Eastern
1,39,21.0,26000.0,Central
1,55,29.0,42000.0,Pacific
1,46,24.0,28000.0,Mountain
1,41,22.0,12000.0,Central
1,34,16.0,34000.0,Pacific
1,52,29.0,25000.0,Central
1,31,6.0,35000.0,Mountain
1,29,11.0,16915.0,Central
1,49,25.0,42000.0,Central
1,28,10.0,25300.0,Central
1,32,12.0,47000.0,Mountain
1,38,15.0,39000.0,Central
1,40,18.0,38000.0,Central
1,27,9.0,11830.0,Mountain
1,26,8.0,19050.0,Central
1,33,15.0,15480.0,Central
1,33,15.0,40000.0,Eastern
1,41,17.0,36000.0,Mountain
1,61,40.0,32000.0,Eastern
1,27,7.0,16580.0,Eastern
1,26,7.0,40000.0,Pacific
1,34,16.0,29800.0,Mountain
1,27,7.0,28000.0,Pacific
1,26,8.0,41500.0,Eastern
1,45,16.0,25000.0,Eastern
1,39,21.0,20000.0,Mountain
1,28,9.0,44500.0,Mountain
1,44,21.0,25000.0,Pacific
1,61,42.0,42000.0,Pacific
1,32,10.0,40000.0,Eastern
1,38,13.0,48000.0,Eastern
1,44,25.0,42000.0,Mountain
1,37,19.0,25000.0,Central
1,29,8.0,36000.0,Eastern
1,58,40.0,32700.0,Eastern
1,39,13.0,10586.0,Central
1,37,17.0,36000.0,Central
1,46,28.0,33800.0,Mountain
1,27,8.0,25000.0,Eastern
1,43,17.0,35000.0,Central
1,30,12.0,20000.0,Central
1,41,16.0,30000.0,Mountain
1,36,13.0,48000.0,Mountain
1,36,18.0,12479.0,Central
1,43,22.0,32000.0,Pacific
1,44,25.0,33000.0,Mountain
1,29,11.0,19000.0,Mountain
1,42,24.0,32000.0,Central
1,45,26.0,22000.0,Central
1,40,22.0,20000.0,Mountain
1,33,11.0,45000.0,Eastern
1,30,10.0,34000.0,Central
1,51,28.0,45000.0,Mountain
1,61,37.0,46000.0,Eastern
1,55,37.0,31000.0,Pacific
1,43,24.0,35000.0,Mountain
1,27,7.0,25000.0,Eastern
1,30,11.0,20000.0,Eastern
1,32,14.0,47000.0,Pacific
1,29,8.0,20000.0,Mountain
1,26,4.0,33200.0,Eastern
1,27,4.0,20000.0,Mountain
1,26,8.0,33773.0,Eastern
1,32,11.0,18000.0,Pacific
1,51,33.0,36000.0,Mountain
1,49,30.0,40000.0,Mountain
1,38,20.0,32100.0,Mountain
1,34,16.0,45000.0,Eastern
1,28,7.0,15000.0,Central
1,27,7.0,17865.0,Central
1,28,7.0,44000.0,Eastern
1,27,9.0,30000.0,Eastern
1,41,21.0,14000.0,Central
1,42,20.0,36792.0,Central
1,28,10.0,18000.0,Central
1,60,37.0,26000.0,Mountain
1,61,41.0,26250.0,Central
1,49,31.0,14000.0,Central
1,33,15.0,17500.0,Mountain
1,41,23.0,25000.0,Pacific
1,29,10.0,15000.0,Central
1,29,10.0,40000.0,Pacific
1,29,8.0,28910.0,Mountain
1,41,22.0,23500.0,Central
1,46,21.0,15000.0,Eastern
1,39,16.0,34680.0,Central
1,55,30.0,40000.0,Central
1,57,34.0,47000.0,Pacific
1,40,20.0,47000.0,Mountain
1,36,14.0,10323.0,Pacific
1,29,11.0,16425.0,Mountain
1,35,17.0,19000.0,Central
1,27,9.0,18850.0,Central
1,30,11.0,33000.0,Central
1,46,25.0,16000.0,Central
1,41,22.0,47200.0,Central
1,51,33.0,28000.0,Central
1,25,7.0,38000.0,Pacific
1,35,14.0,30500.0,Central
1,43,25.0,43000.0,Eastern
1,54,30.0,47600.0,Eastern
1,36,18.0,24000.0,Eastern
1,39,10.0,40000.0,Eastern
1,39,16.0,45000.0,Pacific
1,29,9.0,35000.0,Mountain
1,39,20.0,32000.0,Eastern
1,34,10.0,14000.0,Central
1,33,9.0,11000.0,Central
1,41,23.0,35000.0,Central
1,32,14.0,27850.0,Central
1,47,17.0,34000.0,Mountain
1,54,30.0,37392.0,Central
1,28,10.0,30300.0,Eastern
1,58,36.0,32000.0,Central
1,43,25.0,14400.0,Central
1,43,25.0,40000.0,Mountain
1,36,16.0,36000.0,Eastern
1,55,37.0,46867.0,Mountain
1,27,9.0,17000.0,Pacific
1,51,33.0,39000.0,Mountain
1,27,8.0,45000.0,Mountain
1,33,12.0,14259.0,Central
1,26,8.0,25000.0,Pacific
1,31,13.0,43000.0,Pacific
1,47,21.0,32000.0,Central
1,29,10.0,26000.0,Pacific
1,33,15.0,41000.0,Mountain
1,29,10.0,13000.0,Central
1,25,7.0,15800.0,Eastern
1,32,12.0,29300.0,Central
1,50,31.0,48000.0,Mountain
1,46,20.0,31664.0,Central
1,48,30.0,37000.0,Mountain
1,47,28.0,35800.0,Central
1,44,26.0,12465.0,Mountain
1,25,7.0,40000.0,Eastern
1,39,20.0,32000.0,Central
1,33,15.0,34000.0,Central
1,31,12.0,25000.0,Central
1,51,21.0,18770.0,Mountain
1,41,23.0,44900.0,Mountain
1,35,11.0,19000.0,Central
1,26,7.0,11690.0,Eastern
1,33,14.0,45000.0,Central
1,29,11.0,24051.0,Eastern
1,37,18.0,16000.0,Central
1,47,29.0,34000.0,Central
1,28,10.0,26000.0,Pacific
1,27,9.0,48000.0,Eastern
1,36,18.0,17500.0,Pacific
1,31,12.0,46000.0,Pacific
1,38,20.0,23000.0,Central
1,32,14.0,19000.0,Central
1,41,17.0,40000.0,Central
1,50,20.0,35000.0,Central
1,27,9.0,30000.0,Mountain
1,58,33.0,44346.0,Mountain
1,32,11.0,18000.0,Central
1,30,12.0,24000.0,Central
1,30,11.0,23696.0,Central
1,50,21.0,31210.0,Mountain
1,48,27.0,34000.0,Pacific
1,55,31.0,34000.0,Mountain
1,27,7.0,13000.0,Mountain
1,55,36.0,43000.0,Mountain
1,53,28.0,12000.0,Central
1,35,17.0,29600.0,Central
1,29,11.0,35000.0,Central
1,32,14.0,20000.0,Central
1,52,29.0,29000.0,Central
1,35,17.0,14000.0,Central
1,34,14.0,31000.0,Mountain
1,53,34.0,18000.0,Central
1,38,19.0,32100.0,Eastern
1,29,9.0,40200.0,Central
1,34,16.0,17500.0,Central
1,28,7.0,39000.0,Eastern
1,26,7.0,36000.0,Central
1,27,7.0,35000.0,Central
1,34,16.0,21000.0,Central
1,29,9.0,42000.0,Central
1,37,19.0,34700.0,Central
1,56,28.0,27000.0,Mountain
1,34,15.0,38000.0,Eastern
1,41,23.0,49000.0,Pacific
1,54,34.0,40000.0,Eastern
1,38,19.0,32000.0,Mountain
1,55,37.0,11800.0,Eastern
1,43,25.0,16500.0,Central
1,57,31.0,16000.0,Central
1,34,9.0,49000.0,Eastern
1,29,11.0,43050.0,Mountain
1,38,20.0,18000.0,Eastern
1,40,17.0,37000.0,Eastern
1,32,14.0,29000.0,Mountain
1,53,29.0,14000.0,Eastern
1,25,7.0,16000.0,Eastern
1,31,12.0,13200.0,Central
1,31,11.0,40222.0,Mountain
1,62,40.0,23000.0,Eastern
1,45,27.0,38760.0,Eastern
1,41,19.0,20000.0,Central
1,32,9.0,26000.0,Central
1,25,5.0,28000.0,Mountain
1,36,14.0,20000.0,Pacific
1,49,27.0,36000.0,Eastern
1,55,36.0,45000.0,Eastern
1,36,15.0,45000.0,Central
1,52,23.0,25250.0,Mountain
1,32,14.0,34000.0,Pacific
1,38,17.0,17065.0,Central
1,37,15.0,38000.0,Pacific
1,36,18.0,25000.0,Central
1,49,31.0,20800.0,Central
1,26,8.0,24000.0,Mountain
1,34,15.0,30000.0,Eastern
1,64,39.0,42000.0,Central
1,34,16.0,27024.0,Eastern
1,37,18.0,37800.0,Pacific
1,53,30.0,38200.0,Central
1,34,15.0,15500.0,Mountain
1,35,17.0,21000.0,Central
1,59,39.0,27000.0,Central
1,34,15.0,17143.0,Central
1,29,9.0,26000.0,Central
1,43,25.0,17650.0,Central
1,32,10.0,46000.0,Mountain
1,44,26.0,30000.0,Central
1,39,20.0,16984.0,Mountain
1,25,5.0,25800.0,Eastern
1,58,40.0,18288.0,Central
1,36,17.0,33000.0,Eastern
1,38,14.0,48000.0,Central
1,29,8.0,26500.0,Pacific
1,25,7.0,25000.0,Eastern
1,30,7.0,20650.0,Pacific
1,33,15.0,45000.0,Central
1,31,13.0,23540.0,Central
1,47,29.0,28000.0,Central
1,40,19.0,13000.0,Central
1,51,32.0,26000.0,Central
1,33,14.0,36000.0,Mountain
1,39,21.0,34000.0,Central
1,27,9.0,32000.0,Central
1,32,11.0,22317.0,Central
1,29,9.0,45000.0,Central
1,53,17.0,33500.0,Mountain
1,25,7.0,30000.0,Central
1,30,7.0,29004.0,Central
1,32,11.0,35000.0,Mountain
1,40,22.0,13000.0,Mountain
1,26,5.0,26000.0,Central
1,42,24.0,26900.0,Mountain
1,47,17.0,24871.0,Eastern
1,31,13.0,34000.0,Eastern
1,43,25.0,41500.0,Mountain
1,61,36.0,12000.0,Mountain
1,55,33.0,11000.0,Central
1,64,45.0,24569.0,Central
1,29,8.0,32000.0,Mountain
1,44,26.0,18000.0,Pacific
1,41,23.0,10700.0,Central
1,43,24.0,46000.0,Eastern
1,44,26.0,22000.0,Central
1,31,13.0,20500.0,Pacific
1,50,26.0,46000.0,Pacific
1,25,3.0,30000.0,Mountain
1,29,11.0,30000.0,Mountain
1,42,20.0,45500.0,Central
1,56,26.0,15000.0,Central
1,33,14.0,18592.0,Central
1,49,28.0,47000.0,Mountain
1,33,12.0,40000.0,Mountain
1,42,24.0,49000.0,Pacific
1,47,27.0,28000.0,Central
1,36,17.0,39000.0,Central
1,26,8.0,19000.0,Mountain
1,49,24.0,43000.0,Pacific
1,41,22.0,20389.0,Central
1,31,12.0,17941.0,Eastern
1,52,29.0,45449.0,Central
1,44,21.0,48000.0,Eastern
1,40,16.0,48000.0,Central
1,48,28.0,48000.0,Eastern
1,48,25.0,17000.0,Central
1,42,23.0,48000.0,Central
1,41,19.0,39000.0,Central
1,36,17.0,29000.0,Central
1,26,7.0,25000.0,Eastern
1,54,28.0,24500.0,Central
1,52,29.0,47000.0,Central
1,49,27.0,35000.0,Eastern
1,28,9.0,42000.0,Eastern
1,28,6.0,17000.0,Mountain
1,47,25.0,38000.0,Eastern
1,49,26.0,27040.0,Eastern
1,58,40.0,30000.0,Mountain
1,34,15.0,21200.0,Central
1,56,38.0,30000.0,Eastern
1,29,9.0,38000.0,Mountain
1,27,9.0,29400.0,Pacific
1,28,10.0,26000.0,Pacific
1,25,2.0,10800.0,Mountain
1,39,20.0,21000.0,Pacific
1,35,17.0,22229.0,Central
1,28,10.0,14000.0,Mountain
1,27,9.0,33659.0,Pacific
1,46,27.0,32400.0,Mountain
1,25,7.0,39000.0,Central
1,37,19.0,11000.0,Central
1,36,17.0,41000.0,Central
1,47,29.0,42332.0,Mountain
1,34,16.0,11000.0,Pacific
1,27,8.0,30000.0,Eastern
1,25,7.0,11000.0,Mountain
1,60,40.0,40000.0,Mountain
1,35,12.0,45000.0,Eastern
1,41,19.0,22379.0,Central
1,33,13.0,33000.0,Central
1,54,30.0,20137.0,Mountain
1,36,17.0,13400.0,Mountain
1,52,33.0,21000.0,Mountain
1,55,33.0,41800.0,Central
1,33,10.0,23000.0,Eastern
1,39,20.0,27000.0,Central
1,49,24.0,37791.0,Central
1,57,39.0,21639.0,Central
1,29,7.0,32000.0,Central
1,31,12.0,15400.0,Pacific
1,44,10.0,18000.0,Central
1,37,13.0,45881.0,Eastern
1,31,13.0,19000.0,Central
1,52,29.0,34000.0,Mountain
1,51,28.0,17000.0,Central
1,35,12.0,30000.0,Mountain
1,27,9.0,14000.0,Central
1,34,12.0,15000.0,Central
1,35,17.0,24000.0,Eastern
1,38,20.0,32400.0,Eastern
1,47,29.0,40809.0,Central
1,35,15.0,32000.0,Central
1,61,43.0,22500.0,Central
1,27,8.0,28000.0,Pacific
1,53,29.0,26600.0,Central
1,49,31.0,18000.0,Pacific
1,48,22.0,40000.0,Eastern
1,30,12.0,19500.0,Eastern
1,33,15.0,22000.0,Pacific
1,47,28.0,40000.0,Central
1,36,15.0,18000.0,Central
1,37,14.0,42200.0,Mountain
1,34,11.0,21600.0,Pacific
1,40,22.0,30000.0,Central
1,48,30.0,25700.0,Central
1,25,7.0,32000.0,Central
1,54,36.0,17500.0,Central
1,40,21.0,32000.0,Mountain
1,28,10.0,37000.0,Mountain
1,28,8.0,31000.0,Eastern
1,27,9.0,30000.0,Central
1,41,23.0,27700.0,Central
1,32,13.0,24000.0,Pacific
1,25,7.0,37000.0,Eastern
1,37,19.0,13817.0,Central
1,44,19.0,44500.0,Central
1,38,15.0,12689.0,Central
1,29,11.0,14000.0,Central
1,34,15.0,33500.0,Mountain
1,54,36.0,30000.0,Mountain
1,46,27.0,44600.0,Mountain
1,40,18.0,30000.0,Mountain
1,37,19.0,24500.0,Central
1,41,17.0,13800.0,Mountain
1,27,5.0,26500.0,Central
1,29,11.0,10200.0,Central
1,54,36.0,26500.0,Pacific
1,31,13.0,12000.0,Eastern
1,46,27.0,11000.0,Central
1,44,20.0,18000.0,Central
1,51,24.0,18790.0,Pacific
1,31,12.0,40500.0,Central
1,27,9.0,36000.0,Mountain
1,27,5.0,44300.0,Central
1,38,18.0,29500.0,Eastern
1,52,34.0,30000.0,Central
1,37,15.0,22500.0,Central
1,29,11.0,21000.0,Central
1,48,25.0,43000.0,Pacific
1,51,33.0,25000.0,Central
1,56,35.0,21288.0,Pacific
1,60,42.0,19000.0,Mountain
1,44,26.0,38000.0,Mountain
1,53,31.0,36000.0,Eastern
1,50,27.0,18000.0,Mountain
1,29,9.0,17000.0,Pacific
1,43,25.0,24000.0,Mountain
1,36,16.0,25600.0,Central
1,29,11.0,40000.0,Central
1,50,32.0,11760.0,Central
1,28,10.0,42000.0,Eastern
1,29,11.0,26000.0,Mountain
1,63,44.0,28000.0,Central
1,52,30.0,19921.0,Mountain
1,33,15.0,27400.0,Central
1,46,24.0,18500.0,Eastern
1,32,7.0,12800.0,Pacific
1,53,34.0,27000.0,Pacific
1,29,11.0,27000.0,Central
1,45,27.0,24000.0,Central
1,58,33.0,41600.0,Eastern
1,57,33.0,44000.0,Mountain
1,26,8.0,21950.0,Central
1,38,20.0,32000.0,Central
1,28,6.0,29500.0,Central
1,50,25.0,21700.0,Central
1,34,16.0,14000.0,Central
1,33,15.0,20214.0,Central
1,25,5.0,35600.0,Central
1,36,12.0,35000.0,Central
1,30,12.0,32000.0,Central
1,31,13.0,21100.0,Central
1,35,15.0,45000.0,Central
1,55,30.0,46300.0,Central
1,30,11.0,43020.0,Mountain
